labels,filtered_text,original_text,is_appropriate,over_500_followers,tweet_id
,RT @MireilleKarera: Get up. Stand up. We're waiting for you to arise. Wake up to who you truly are. Be seen. Be heard. Is it you in the mirror?,"RT @MireilleKarera: Get up. Stand up.
 We’re waiting for you to arise
 Wake up to who you truly are
         Be seen. Be heard.

     Is it you in the mirror?

               #BeWoke

#motivation #inspiration #koracoaching #coaching #rwanda #africa https://t.co/hqsWHlP0OC",False,True,1155398053672685568
,Hello Sunday ! you got the chance to check out our adorable fresh flowers?,Hello #Sunday ! 💐😍Have you got the chance to check out our #adorable #fresh #flowers? #fresh #flowers #freshflowers #flowerdelivery #freedelivery #uk #london #ukdelivery #londondelivery #ukflowers #londonflowers #ukflorist #londonflorist #friday #motivation #inspiration #gift https://t.co/FZtHAQ0JcK,False,False,1155396564900360193
,"Reposting @ms. energy7: date a spiritual woman/ energy healer if you don't want to be called out when your energy and words don't align, illuminatefromwithin : : : :","Reposting @ms.energy7:
💎Don’t date a spiritual woman/ energy healer if you don’t want to be called out when your energy and words don’t align 
#illuminatefromwithin :
:
:
:
#motivation #energy #love #inspiration #lawofattraction #positivevibes #selflove #awareness #beauty #align https://t.co/Mr1Qs3081w",False,True,1155396484738748417
,Get up. Stand up. We're waiting for you to arise. Wake up to who you truly are. Be seen. Be heard. Is it you in the mirror?,"Get up. Stand up.
 We’re waiting for you to arise
 Wake up to who you truly are
         Be seen. Be heard.

     Is it you in the mirror?

               #BeWoke

#motivation #inspiration #koracoaching #coaching #rwanda #africa https://t.co/OmMrN6bvlJ",False,False,1155395993539678209
,W. L. George – Cats know how to obtain Free Quotes,W. L. George – Cats know how to obtain… https://t.co/6z9fgpwUKf 👈🏼More Free Quotes 😀 #quoteoftheday #inspiration #motivation https://t.co/yPySZHlbmo,False,False,1155395876975570944
,"RunningRuminations with RexHudler. ""Be a fountain, not a drain"" Someone asked me what one of my favourite spots to run is... voila! Love to know your thoughts friends.","#RunningRuminations with #RexHudler

💎 “Be a fountain, not a drain”

Someone asked me what one of my favourite spots to run is...voila! 🏃‍♂️💦 

Love to know your thoughts friends 💭

#Inspiration #Motivation #Running… https://t.co/r7Rd6xs5mJ",False,False,1155395206692376576
,"It's that simple we all fall, we CHOOSE to get back up movingforward.","It's that simple we all fall, we CHOOSE to get back up #movingforward
.
.
.
#tswlifecoaching #5Ds #livingthedream #selflove #soulgrowth #lightworker #motivation #gowithin #createalifeyoulove #inspiration #floweressencereading #lifecoach #love #today #mindset #life #healthy #happy https://t.co/5n4jtJSpgO",False,False,1155395040593813505
,"Are you ReadyToWrite today? Join us at 11. 30am, 5. 30pm and 8. 00pm GMT for our WordSprint sessions and get more prompts & alerts in our FB event here:","Are you #ReadyToWrite today? Join us  at  11.30am, 5.30pm and 8.00pm GMT for our #WordSprint sessions and get more prompts &amp; alerts in our FB event here: https://t.co/tg8AQN423A

#writingcommunity  #amwriting #writerscommunity  #writing #authors #writers #Motivation #Inspiration https://t.co/5beJmEqKkS",False,True,1155394964446015488
,"Watch your thoughts, they become words - Laozi. . 10 Best Inspirational Quotes No. 1.","Watch your thoughts, they become words - Laozi
.
10 Best Inspirational Quotes No.1
https://t.co/8x0dilpzcT
.
#inspiration  #motivation  #success  #manifestation  #LawOfAttraction  #grace  #gratitude  #love  #mercy  #compassion  #forgiveness  #lovingkindness https://t.co/QXPTVOioFZ",False,True,1155394878316208129
,Yakin lah... Kita akan SUKSES! Amin kan.,"Yakin lah...
Kita akan SUKSES! Amin kan 
.
.
.
#quoteoftheday #quotesindonesia #inspiration #instagood #instadaily #motivation #motivasibisnis #entrepreneur #entrepreneuruniversity #indonesia #jakarta #depok #tangerang https://t.co/QC4j3I3zxd",False,True,1155394768039489536
,"A true friend is someone that understands your past, believes in your future, & accepts you today, just the way you are.","A true friend is someone that understands your past, believes in your future, &amp; accepts you today, just the way you are #QOTD #SundayMotivation #SundayThoughts #LoveWins #bekindbehappy #BeKind #BeHappy #Motivation #inspiration #LiveYourBestLife #HappyWeekend",True,False,1155374367511076870
,SundayFeel family inspiration motivation religion twitter That's an excellent question.,#SundayFeel #family #inspiration #motivation #religion #twitter  That's an excellent question. https://t.co/o8QT6R1ta7,True,True,1155394017930219520
,Reposting @waymerich:,"Reposting @waymerich:
#mentalhealth #mentalhealthawareness #anxiety #depression #love #selfcare #selflove #health #mentalillness #recovery #mindfulness #motivation #wellness #ptsd #fitness #meditation #life #therapy #quotes #inspiration #healing #bpd #psychology https://t.co/8YRrBpKWTw",False,True,1155392718488657920
,"Positive quotes that will lift you up, motivate and inspire you inspiration motivation positive quotes affirmations positivethinking bloggerstribe.","Positive quotes that will lift you up, motivate and inspire you https://t.co/NACfqCDx8U #inspiration #motivation #positive #quotes #affirmations #positivethinking bloggerstribe",False,True,1155392479887273984
,41 virtuous Quranic duas for various means. Truth Past Present Future Motivation Inspiration Encouragement QuoteOfTheDay Quote Wisdom success goodness simple openminds.,"41 virtuous Quranic duas for various means
https://t.co/Ssfdwx4abh #Truth #Past #Present #Future #Motivation #Inspiration #Encouragement #QuoteOfTheDay #Quote #Wisdom #success #goodness #simple #openminds. #success #life #work #future #money #learning #teamwork #opportunity #se…",False,True,1155390824210976769
,"Note to self: You're more resilient than you think, and anger creates more pain than necessary. Pour more attention into what improves your life than ruminate on what is and could go wrong. Life is, actually, very wonderful. Find your light.","Note to self: You’re more resilient than you think, and anger creates more pain than necessary. Pour more attention into what improves your life than ruminate on what is and could go wrong. Life is, actually, very wonderful. Find your light. #motivation #selflove #inspiration",False,False,1155390902396866560
,Support our campaign.,Support our campaign 🙏😀#inspirational #love #motivation #inspiration #life #inspirationalquotes #quotes #motivational #instagood #motivationalquotes #photooftheday #success #nature #inspire #quoteoftheday #quote #lifequotes #fitness #insta #quotestoliveby #workhard #hardwork https://t.co/tlFuj0cBON,False,False,1155388446032068608
,"When we put our cares in His hands, He puts His peace in our hearts.","When we put our cares in His hands, He puts His peace in our hearts. #Truth #Past #Present #Future #Motivation #Inspiration #Encouragement #QuoteOfTheDay #Quote #Wisdom #success #goodness #simple #openminds. #success #life #work #future #money #learning #teamwork #opportunit…",False,True,1155389502262845441
,QR code protects your parcel from modification!!,"QR code protects your parcel from modification!! ❤
.
.
#parceldelivery
#business
#entrepreneur 
#marketing 
#success 
#motivation 
#entrepreneurship 
#startup 
#love 
#money 
#digitalmarketing 
#lifestyle 
#smallbusiness 
#inspiration 
#instagood 
#socialmedia 
#branding
#life https://t.co/K0SGu3RuPE",False,False,1155388763868209152
,Virginia Woolf – For what Harley Street specialist Free Quotes,Virginia Woolf – For what Harley Street specialist… https://t.co/1NFueNGKpy 👈🏼More Free Quotes 😀 #quoteoftheday #inspiration #motivation https://t.co/lHC8YXamvz,False,False,1155388078690689024
,RichaPanai. - Team FirstBuzz,#RichaPanai https://t.co/IESAcz7RpA - Team FirstBuzz #RealFirstBuzz #FirstBuzz #Bollywood #Actress #influencer #fashion #love #model #style #like #follow #beauty #lifestyle #ootd #motivation #fitness #makeup #followme #travel #inspiration #beautiful,False,True,1155340472484880384
,See the light in others and treat them as if that is all you see. - Wayne Dyer.,"See the light in others and treat them as if that is all you see. - Wayne Dyer
#inspiration #motivation #quotes #philosophy #citation #quote",True,False,1155387425314627584
,RT @self_operation:,RT @self_operation: #Motivation #entrepreneurlife #blogger #youtuber #hustler #getserious #letsgo #gethype #quotes #Motivationalquotes #Inspirationquotes #successquotes #selfhelp #focus #entrepreneur #inspiration #teaching #addvalue https://t.co/SqxIIK2Ngd,False,True,1155386317741727744
,"RT @dannyficent: What may seem like success on the outside was actually years and years of blood, sweat & tears.","RT @dannyficent: What may seem like success on the outside was actually years and years of blood, sweat &amp; tears #motivation #inspiration",False,True,1155386294471671808
,RT @nikhilpec: Cartin a female football player in carolina don't has left hand.,RT @nikhilpec: Cartin a female #football player in carolina don't has left hand.#Orlando #motivation #inspiration,False,True,1155386270706745344
,Putting hundreds of yoga mats in place on the hottest day of the year @holisticmcr.,Putting hundreds of yoga mats in place on the hottest day of the year 🥵💪🏻🙏 @holisticmcr #victoriabaths #yoga #festival #yogalife #positivevibes #MCRUK #inspiration #motivation #spirituality #consciousness #awake #healing #personaldevelopment #mentalhealth https://t.co/RlPcLv55Wr,False,True,1154406697999450112
,"What may seem like success on the outside was actually years and years of blood, sweat & tears.","What may seem like success on the outside was actually years and years of blood, sweat &amp; tears #motivation #inspiration",True,True,1155384910917644288
,Cartin a female football player in carolina don't has left hand.,Cartin a female #football player in carolina don't has left hand.#Orlando #motivation #inspiration,True,False,1155383771958579200
,"""Words of wisdom are spoken by children at least as often as scientists."".. James Newman","""Words of wisdom are spoken by children at least as often as scientists.""..

 James Newman #motivation #inspiration #success",True,False,1155383376724951041
,Zdravotelozdravduh morningworkout motivation inspiration training fintessinstructor livestyle love @MacedoniaDani @ Skopje,#zdravotelozdravduh #morningworkout #motivation #inspiration #training #fintessinstructor #livestyle #love @MacedoniaDani @ Skopje https://t.co/vM5rNM2DyQ,False,True,1155383248748462080
,Prospective motivation inspiration success PLEASE RETWEET,Prospective https://t.co/lUity5K8YT #motivation #inspiration #success PLEASE RETWEET,False,True,1155382804999483392
,The Ultimate Guide to Integrations and Why Your Business Needs Them. -,"The Ultimate Guide to Integrations and Why Your Business Needs Them - https://t.co/WOiebP6NSb
#entrepreneur #business #motivation #success #entrepreneurship #entrepreneurlife #marketing #smallbusiness #love #startup #inspiration #money #hustle #businessowner",False,False,1155382672774115333
,Take up the whole armor of God so you may be able to stand in the evil day. - Ephesians 6:13,Take up the whole armor of God so you may be able to stand in the evil day - Ephesians 6:13#Truth #Past #Present #Future #Motivation #Inspiration #Encouragement #QuoteOfTheDay #Quote #Wisdom #success #goodness #simple #openminds. #success #life #work #future #money #learning…,False,True,1155382218174402560
,"If you have only one Smile in you , give it to the people you love . @urstrulyMahesh.","If you have only one #Smile in you , #give it to the #people you #love 😊💯✌😎
.
@urstrulyMahesh ❤️ #SSMBQuotes #Inspiration #Motivation #SpreadLove #quotestoliveby  #Quote #Quotes #MotivationalQuotes
#DailyQuotes #SSMB #ssmb25 #SSMB26 #MaheshBabu #Maharshi https://t.co/WYi5eSFc3o",False,True,1105069364951175168
,"Don't Think about things, just Do them; don't Predict them, just Make . @urstrulyMahesh.","Don’t #Think about things, just #Do them; don’t #Predict them, just #Make them.💯✌😎
.
@urstrulyMahesh ❤️ #Inspiration #motivation #SSMBQuotes #MaheshBabu #SarileruNeekevvaru #SSMB
#quote #quoteoftheday #quotestoliveby #WednesdayMotivation #WednesdayWisdom #WednesdayThoughts https://t.co/cKflOEL7TI",False,True,1151262379931394048
